timestamp,Soil humidity 1,Air temperature (C),Air humidity (%),Pressure (KPa)
1/05/2019 1:45,,17.6,96,101.09
1/05/2019 1:50,,17.6,96,101.08
1/05/2019 1:55,,17.6,96,101.07
1/05/2019 2:00,,17.56,96,101.06
1/05/2019 2:05,,17.52,96,101.06
1/05/2019 2:10,,17.51,96,101.06
1/05/2019 2:15,,17.5,96,101.06
1/05/2019 2:20,,17.5,96,101.06
1/05/2019 2:25,,17.5,96,101.06
1/05/2019 2:30,,17.49,96,101.06
1/05/2019 2:35,,17.49,96,101.06
1/05/2019 2:40,,17.46,96,101.06
1/05/2019 2:45,,17.44,96,101.06
1/05/2019 2:50,,17.45,96,101.06
1/05/2019 2:55,,17.45,96,101.06
1/05/2019 3:00,,17.46,96,101.05
1/05/2019 3:05,,17.47,96,101.05
1/05/2019 3:10,,17.43,96,101.05
1/05/2019 3:15,,17.4,96,101.05
1/05/2019 3:20,,17.38,96,101.04
1/05/2019 3:25,,17.35,96,101.04
1/05/2019 3:30,,17.37,96,101.03
1/05/2019 3:35,,17.38,96,101.02
1/05/2019 3:40,,17.39,96,101.02
1/05/2019 3:45,,17.4,96,101.02
1/05/2019 3:50,,17.4,96,101.02
1/05/2019 3:55,,17.4,96,101.03
1/05/2019 4:00,,17.4,96,101.03
1/05/2019 4:05,,17.4,96,101.02
1/05/2019 4:10,,17.4,96,101.02
1/05/2019 4:15,,17.4,96,101.02
1/05/2019 4:20,,17.4,96,101.02
1/05/2019 4:25,,17.39,96,101.02
1/05/2019 4:30,,17.36,96,101.02
1/05/2019 4:35,,17.32,96,101.02
1/05/2019 4:40,,17.31,96,101.02
1/05/2019 4:45,,17.31,96,101.01
1/05/2019 4:50,,17.3,96,101.01
1/05/2019 4:55,,17.3,96,101.01
1/05/2019 5:00,,17.3,96,101.01
1/05/2019 5:05,,17.29,96,101.02
1/05/2019 5:10,,17.28,96,101.02
1/05/2019 5:15,,17.27,96,101.02
1/05/2019 5:20,,17.26,96,101.03
1/05/2019 5:25,,17.24,96,101.03
1/05/2019 5:30,,17.23,96,101.03
1/05/2019 5:35,,17.23,96,101.04
1/05/2019 5:40,,17.23,96,101.04
1/05/2019 5:45,,17.22,96,101.04
1/05/2019 5:50,,17.2,96,101.04
1/05/2019 5:55,,17.21,96,101.04
1/05/2019 6:00,,17.22,96,101.03
1/05/2019 6:05,,17.26,96,101.03
1/05/2019 6:10,,17.29,96,101.03
1/05/2019 6:15,,17.29,96,101.04
1/05/2019 6:20,,17.3,96,101.06
1/05/2019 6:25,,17.26,96,101.06
1/05/2019 6:30,,17.21,96,101.07
1/05/2019 6:35,,17.21,96,101.08
1/05/2019 6:40,,17.21,96,101.09
1/05/2019 6:45,,17.23,96,101.1
1/05/2019 6:50,,17.25,96,101.1
1/05/2019 6:55,,17.34,96,101.1
1/05/2019 7:00,,17.42,96,101.1
1/05/2019 7:05,,17.55,96,101.1
1/05/2019 7:10,,17.68,96,101.09
1/05/2019 7:15,,17.84,96,101.1
1/05/2019 7:20,,18,96,101.1
1/05/2019 7:25,,18.16,96,101.12
1/05/2019 7:30,,18.33,96,101.13
1/05/2019 7:35,,18.5,96,101.14
1/05/2019 7:40,,18.68,96,101.14
1/05/2019 7:45,,18.98,96,101.14
1/05/2019 7:50,,19.29,96,101.14
1/05/2019 7:55,,19.65,95.74,101.15
1/05/2019 8:00,,20.01,95.48,101.15
1/05/2019 8:05,,20.36,93.05,101.16
1/05/2019 8:10,,20.7,90.62,101.16
1/05/2019 8:15,,21.05,88.19,101.17
1/05/2019 8:20,,21.4,85.76,101.18
1/05/2019 8:25,,21.72,84.24,101.18
1/05/2019 8:30,,22.04,82.72,101.19
1/05/2019 8:35,,22.48,80.74,101.19
1/05/2019 8:40,,22.92,78.76,101.19
1/05/2019 8:45,,23.26,77.03,101.19
1/05/2019 8:50,,23.6,75.3,101.19
1/05/2019 8:55,,23.64,74.38,101.19
1/05/2019 9:00,,23.68,73.47,101.19
1/05/2019 9:05,,23.82,72.94,101.19
1/05/2019 9:10,,23.95,72.4,101.19
1/05/2019 9:15,,24.39,70.77,101.2
1/05/2019 9:20,,24.83,69.14,101.22
1/05/2019 9:25,,24.53,69.73,101.22
1/05/2019 9:30,,24.24,70.32,101.23
1/05/2019 9:35,,24.58,69.29,101.24
1/05/2019 9:40,,24.91,68.26,101.25
1/05/2019 9:45,,25.36,66.84,101.25
1/05/2019 9:50,,25.81,65.43,101.26
1/05/2019 9:55,,26.26,64.01,101.26
1/05/2019 10:00,,26.42,63.22,101.27
1/05/2019 10:05,,26.58,62.42,101.28
1/05/2019 10:10,,26.82,61.26,101.28
1/05/2019 10:15,,27.07,60.1,101.28
1/05/2019 10:20,,26.94,60.16,101.29
1/05/2019 10:25,,26.82,60.22,101.3
1/05/2019 10:30,,26.8,60,101.3
1/05/2019 10:35,,26.77,59.77,101.29
1/05/2019 10:40,,26.68,59.98,101.29
1/05/2019 10:45,,26.6,60.2,101.29
1/05/2019 10:50,,26.74,59.62,101.29
1/05/2019 10:55,,26.89,59.05,101.29
1/05/2019 11:00,,27.23,58.14,101.28
1/05/2019 11:05,,27.57,57.24,101.28
1/05/2019 11:10,,27.82,56.66,101.28
1/05/2019 11:15,,28.06,56.09,101.28
1/05/2019 11:20,,28.16,55.46,101.27
1/05/2019 11:25,,28.26,54.82,101.26
1/05/2019 11:30,,27.8,55.89,101.26
1/05/2019 11:35,,27.34,56.96,101.25
1/05/2019 11:40,,27.49,56.56,101.26
1/05/2019 11:45,,27.65,56.16,101.26
1/05/2019 11:50,,27.86,55.67,101.26
1/05/2019 11:55,,28.08,55.18,101.26
1/05/2019 12:00,,28.1,54.9,101.26
1/05/2019 12:05,,28.11,54.63,101.26
1/05/2019 12:10,,27.99,54.82,101.26
1/05/2019 12:15,,27.88,55.01,101.25
1/05/2019 12:20,,28.43,53.74,101.25
1/05/2019 12:25,,28.98,52.46,101.25
1/05/2019 12:30,,28.87,52.36,101.25
1/05/2019 12:35,,28.76,52.27,101.25
1/05/2019 12:40,,29,51.44,101.24
1/05/2019 12:45,,29.23,50.62,101.23
1/05/2019 12:50,,29.32,50.51,101.24
1/05/2019 12:55,,29.41,50.4,101.24
1/05/2019 13:00,,29.2,50.72,101.24
1/05/2019 13:05,,28.99,51.04,101.23
1/05/2019 13:10,,28.84,51.66,101.23
1/05/2019 13:15,,28.7,52.28,101.23
1/05/2019 13:20,,28.86,52.04,101.22
1/05/2019 13:25,,29.03,51.8,101.22
1/05/2019 13:30,,28.56,52.68,101.22
1/05/2019 13:35,,28.1,53.56,101.22
1/05/2019 13:40,,28.01,54.14,101.2
1/05/2019 13:45,,27.92,54.71,101.18
1/05/2019 13:50,,28,54.42,101.18
1/05/2019 13:55,,28.08,54.12,101.17
1/05/2019 14:00,,27.96,54.67,101.17
1/05/2019 14:05,,27.84,55.22,101.17
1/05/2019 14:10,,27.35,56.58,101.17
1/05/2019 14:15,,26.86,57.94,101.17
1/05/2019 14:20,,26.66,58.54,101.18
1/05/2019 14:25,,26.46,59.13,101.18
1/05/2019 14:30,,26.47,59.1,101.18
1/05/2019 14:35,,26.48,59.07,101.18
1/05/2019 14:40,,26.49,59.04,101.18
1/05/2019 14:45,,26.51,59.01,101.18
1/05/2019 14:50,,26.52,58.98,101.18
1/05/2019 14:55,,26.53,58.94,101.18
1/05/2019 15:00,,26.54,58.91,101.18
1/05/2019 15:05,,26.55,58.88,101.18
1/05/2019 15:10,,26.56,58.85,101.18
1/05/2019 15:15,,26.58,58.82,101.18
1/05/2019 15:20,,26.59,58.79,101.18
1/05/2019 15:25,,26.6,58.76,101.18
1/05/2019 15:30,,26.61,58.73,101.18
1/05/2019 15:35,,26.62,58.7,101.18
1/05/2019 15:40,,26.63,58.67,101.18
1/05/2019 15:45,,26.65,58.64,101.18
1/05/2019 15:50,,26.66,58.6,101.18
1/05/2019 15:55,,26.67,58.57,101.18
1/05/2019 16:00,,26.68,58.54,101.18
1/05/2019 16:05,,26.69,58.51,101.18
1/05/2019 16:10,,26.7,58.48,101.18
1/05/2019 16:15,,26.72,58.45,101.18
1/05/2019 16:20,,26.73,58.42,101.18
1/05/2019 16:25,,26.74,58.39,101.18
1/05/2019 16:30,,26.75,58.36,101.18
1/05/2019 16:35,,26.76,58.33,101.18
1/05/2019 16:40,,26.77,58.3,101.18
1/05/2019 16:45,,26.79,58.26,101.18
1/05/2019 16:50,,26.8,58.23,101.18
1/05/2019 16:55,,26.81,58.2,101.18
1/05/2019 17:00,,26.82,58.17,101.18
1/05/2019 17:05,,26.83,58.14,101.18
1/05/2019 17:10,,26.84,58.11,101.18
1/05/2019 17:15,,26.86,58.08,101.18
1/05/2019 17:20,,26.87,58.05,101.18
1/05/2019 17:25,,26.88,58.02,101.18
1/05/2019 17:30,,26.89,57.99,101.18
1/05/2019 17:35,,26.9,57.96,101.18
1/05/2019 17:40,,26.91,57.92,101.18
1/05/2019 17:45,,26.93,57.89,101.18
1/05/2019 17:50,,26.94,57.86,101.18
1/05/2019 17:55,,26.95,57.83,101.18
1/05/2019 18:00,,26.96,57.8,101.18
1/05/2019 18:05,,26.97,57.77,101.18
1/05/2019 18:10,,26.98,57.74,101.18
1/05/2019 18:15,,27,57.71,101.18
1/05/2019 18:20,,27.01,57.68,101.18
1/05/2019 18:25,,27.02,57.65,101.18
1/05/2019 18:30,,27.03,57.62,101.18
1/05/2019 18:35,,27.04,57.59,101.18
1/05/2019 18:40,,27.05,57.55,101.18
1/05/2019 18:45,,27.07,57.52,101.18
1/05/2019 18:50,,27.08,57.49,101.18
1/05/2019 18:55,,27.09,57.46,101.18
1/05/2019 19:00,,27.1,57.43,101.18
1/05/2019 19:05,,27.11,57.4,101.18
1/05/2019 19:10,,27.12,57.37,101.18
1/05/2019 19:15,,27.14,57.34,101.18
1/05/2019 19:20,,27.15,57.31,101.18
1/05/2019 19:25,,27.16,57.28,101.18
1/05/2019 19:30,,27.17,57.25,101.18
1/05/2019 19:35,,27.18,57.21,101.18
1/05/2019 19:40,,27.19,57.18,101.18
1/05/2019 19:45,,27.21,57.15,101.18
1/05/2019 19:50,,27.22,57.12,101.18
1/05/2019 19:55,,27.23,57.09,101.18
1/05/2019 20:00,,27.24,57.06,101.19
1/05/2019 20:05,,27.25,57.03,101.19
1/05/2019 20:10,,27.26,57,101.19
1/05/2019 20:15,,27.28,56.97,101.19
1/05/2019 20:20,,27.29,56.94,101.19
1/05/2019 20:25,,27.3,56.91,101.19
1/05/2019 20:30,,27.31,56.87,101.19
1/05/2019 20:35,,27.32,56.84,101.19
1/05/2019 20:40,,27.33,56.81,101.19
1/05/2019 20:45,,27.35,56.78,101.19
1/05/2019 20:50,,27.36,56.75,101.19
1/05/2019 20:55,,27.37,56.72,101.19
1/05/2019 21:00,,27.38,56.69,101.19
1/05/2019 21:05,,27.39,56.66,101.19
1/05/2019 21:10,,27.4,56.63,101.19
1/05/2019 21:15,,27.42,56.6,101.19
1/05/2019 21:20,,27.43,56.57,101.19
1/05/2019 21:25,,27.44,56.53,101.19
1/05/2019 21:30,,27.45,56.5,101.19
1/05/2019 21:35,,27.46,56.47,101.19
1/05/2019 21:40,,27.47,56.44,101.19
1/05/2019 21:45,,27.49,56.41,101.19
1/05/2019 21:50,,27.5,56.38,101.19
1/05/2019 21:55,,27.51,56.35,101.19
1/05/2019 22:00,,27.52,56.32,101.19
1/05/2019 22:05,,27.53,56.29,101.19
1/05/2019 22:10,,27.54,56.26,101.19
1/05/2019 22:15,,27.55,56.23,101.19
1/05/2019 22:20,,27.57,56.19,101.19
1/05/2019 22:25,,27.58,56.16,101.19
1/05/2019 22:30,,27.59,56.13,101.19
1/05/2019 22:35,,27.6,56.1,101.19
1/05/2019 22:40,,27.61,56.07,101.19
1/05/2019 22:45,,27.62,56.04,101.19
1/05/2019 22:50,,27.64,56.01,101.19
1/05/2019 22:55,,27.65,55.98,101.19
1/05/2019 23:00,,27.66,55.95,101.19
1/05/2019 23:05,,27.67,55.92,101.19
1/05/2019 23:10,,27.68,55.89,101.19
1/05/2019 23:15,,27.69,55.85,101.19
1/05/2019 23:20,,27.71,55.82,101.19
1/05/2019 23:25,,27.72,55.79,101.19
1/05/2019 23:30,,27.73,55.76,101.19
1/05/2019 23:35,,27.74,55.73,101.19
1/05/2019 23:40,,27.75,55.7,101.19
1/05/2019 23:45,,27.76,55.67,101.19
1/05/2019 23:50,,27.78,55.64,101.19
1/05/2019 23:55,,27.79,55.61,101.19
2/05/2019 0:00,,27.8,55.58,101.19
2/05/2019 0:05,,27.81,55.55,101.19
2/05/2019 0:10,,27.82,55.51,101.19
2/05/2019 0:15,,27.83,55.48,101.19
2/05/2019 0:20,,27.85,55.45,101.19
2/05/2019 0:25,,27.86,55.42,101.19
2/05/2019 0:30,,27.87,55.39,101.19
2/05/2019 0:35,,27.88,55.36,101.19
2/05/2019 0:40,,27.89,55.33,101.19
2/05/2019 0:45,,27.9,55.3,101.19
2/05/2019 0:50,,27.92,55.27,101.19
2/05/2019 0:55,,27.93,55.24,101.19
2/05/2019 1:00,,27.94,55.21,101.19
2/05/2019 1:05,,27.95,55.17,101.19
2/05/2019 1:10,,27.96,55.14,101.19
2/05/2019 1:15,,27.97,55.11,101.19
2/05/2019 1:20,,27.99,55.08,101.19
2/05/2019 1:25,,28,55.05,101.19
2/05/2019 1:30,,28.01,55.02,101.19
2/05/2019 1:35,,28.02,54.99,101.19
2/05/2019 1:40,,28.03,54.96,101.19
2/05/2019 1:45,,28.04,54.93,101.19
2/05/2019 1:50,,28.06,54.9,101.19
2/05/2019 1:55,,28.07,54.87,101.19
2/05/2019 2:00,,28.08,54.84,101.19
2/05/2019 2:05,,28.09,54.8,101.19
2/05/2019 2:10,,28.1,54.77,101.19
2/05/2019 2:15,,28.11,54.74,101.19
2/05/2019 2:20,,28.13,54.71,101.19
2/05/2019 2:25,,28.14,54.68,101.19
2/05/2019 2:30,,28.15,54.65,101.19
2/05/2019 2:35,,28.16,54.62,101.19
2/05/2019 2:40,,28.17,54.59,101.19
2/05/2019 2:45,,28.18,54.56,101.19
2/05/2019 2:50,,28.2,54.53,101.19
2/05/2019 2:55,,28.21,54.5,101.19
2/05/2019 3:00,,28.22,54.46,101.19
2/05/2019 3:05,,28.23,54.43,101.19
2/05/2019 3:10,,28.24,54.4,101.19
2/05/2019 3:15,,28.25,54.37,101.19
2/05/2019 3:20,,28.27,54.34,101.19
2/05/2019 3:25,,28.28,54.31,101.19
2/05/2019 3:30,,28.29,54.28,101.19
2/05/2019 3:35,,28.3,54.25,101.19
2/05/2019 3:40,,28.31,54.22,101.19
2/05/2019 3:45,,28.32,54.19,101.19
2/05/2019 3:50,,28.34,54.16,101.19
2/05/2019 3:55,,28.35,54.12,101.19
2/05/2019 4:00,,28.36,54.09,101.19
2/05/2019 4:05,,28.37,54.06,101.19
2/05/2019 4:10,,28.38,54.03,101.19
2/05/2019 4:15,,28.39,54,101.19
2/05/2019 4:20,,28.41,53.97,101.19
2/05/2019 4:25,,28.42,53.94,101.19
2/05/2019 4:30,,28.43,53.91,101.19
2/05/2019 4:35,,28.44,53.88,101.19
2/05/2019 4:40,,28.45,53.85,101.19
2/05/2019 4:45,,28.46,53.82,101.19
2/05/2019 4:50,,28.48,53.78,101.19
2/05/2019 4:55,,28.49,53.75,101.19
2/05/2019 5:00,,28.5,53.72,101.19
2/05/2019 5:05,,28.51,53.69,101.19
2/05/2019 5:10,,28.52,53.66,101.19
2/05/2019 5:15,,28.53,53.63,101.19
2/05/2019 5:20,,28.54,53.6,101.19
2/05/2019 5:25,,28.56,53.57,101.19
2/05/2019 5:30,,28.57,53.54,101.19
2/05/2019 5:35,,28.58,53.51,101.19
2/05/2019 5:40,,28.59,53.48,101.19
2/05/2019 5:45,,28.6,53.44,101.19
2/05/2019 5:50,,28.61,53.41,101.19
2/05/2019 5:55,,28.63,53.38,101.19
2/05/2019 6:00,,28.64,53.35,101.19
2/05/2019 6:05,,28.65,53.32,101.19
2/05/2019 6:10,,28.66,53.29,101.19
2/05/2019 6:15,,28.67,53.26,101.19
2/05/2019 6:20,,28.68,53.23,101.19
2/05/2019 6:25,,28.7,53.2,101.19
2/05/2019 6:30,,28.71,53.17,101.19
2/05/2019 6:35,,28.72,53.14,101.19
2/05/2019 6:40,,28.73,53.1,101.19
2/05/2019 6:45,,28.74,53.07,101.19
2/05/2019 6:50,,28.75,53.04,101.19
2/05/2019 6:55,,28.77,53.01,101.19
2/05/2019 7:00,,28.78,52.98,101.19
2/05/2019 7:05,,28.79,52.95,101.19
2/05/2019 7:10,,28.8,52.92,101.2
2/05/2019 7:15,,28.81,52.89,101.2
2/05/2019 7:20,,28.82,52.86,101.2
2/05/2019 7:25,,28.84,52.83,101.2
2/05/2019 7:30,,28.85,52.8,101.2
2/05/2019 7:35,,28.86,52.76,101.2
2/05/2019 7:40,,28.87,52.73,101.2
2/05/2019 7:45,,28.88,52.7,101.2
2/05/2019 7:50,,28.89,52.67,101.2
2/05/2019 7:55,,28.91,52.64,101.2
2/05/2019 8:00,,28.92,52.61,101.2
2/05/2019 8:05,,28.93,52.58,101.2
2/05/2019 8:10,,28.94,52.55,101.2
2/05/2019 8:15,,28.95,52.52,101.2
2/05/2019 8:20,,28.96,52.49,101.2
2/05/2019 8:25,,28.98,52.46,101.2
2/05/2019 8:30,,28.99,52.42,101.2
2/05/2019 8:35,,29,52.39,101.2
2/05/2019 8:40,,29.01,52.36,101.2
2/05/2019 8:45,,29.02,52.33,101.2
2/05/2019 8:50,,29.03,52.3,101.2
2/05/2019 8:55,,29.05,52.27,101.2
2/05/2019 9:00,,29.06,52.24,101.2
2/05/2019 9:05,,29.07,52.21,101.2
2/05/2019 9:10,,29.08,52.18,101.2
2/05/2019 9:15,,29.09,52.15,101.2
2/05/2019 9:20,,29.1,52.12,101.2
2/05/2019 9:25,,29.12,52.09,101.2
2/05/2019 9:30,,29.13,52.05,101.2
2/05/2019 9:35,,29.14,52.02,101.2
2/05/2019 9:40,,29.15,51.99,101.2
2/05/2019 9:45,,29.16,51.96,101.2
2/05/2019 9:50,,29.17,51.93,101.2
2/05/2019 9:55,,29.19,51.9,101.2
2/05/2019 10:00,,29.2,51.87,101.2
2/05/2019 10:05,,29.21,51.84,101.2
2/05/2019 10:10,,29.22,51.81,101.2
2/05/2019 10:15,,29.23,51.78,101.2
2/05/2019 10:20,,29.24,51.75,101.2
2/05/2019 10:25,,29.26,51.71,101.2
2/05/2019 10:30,,29.27,51.68,101.2
2/05/2019 10:35,,29.28,51.65,101.2
2/05/2019 10:40,,29.29,51.62,101.2
2/05/2019 10:45,,29.3,51.59,101.2
2/05/2019 10:50,,29.31,51.56,101.2
2/05/2019 10:55,,29.33,51.53,101.2
2/05/2019 11:00,,29.34,51.5,101.2
2/05/2019 11:05,,29.35,51.47,101.2
2/05/2019 11:10,,29.36,51.44,101.2
2/05/2019 11:15,,29.37,51.41,101.2
2/05/2019 11:20,,29.38,51.37,101.2
2/05/2019 11:25,,29.4,51.34,101.2
2/05/2019 11:30,,29.41,51.31,101.2
2/05/2019 11:35,,29.42,51.28,101.2
2/05/2019 11:40,,29.43,51.25,101.2
2/05/2019 11:45,,29.44,51.22,101.2
2/05/2019 11:50,,29.45,51.19,101.2
2/05/2019 11:55,,29.47,51.16,101.2
2/05/2019 12:00,,29.48,51.13,101.2
2/05/2019 12:05,,29.49,51.1,101.2
2/05/2019 12:10,,29.5,51.07,101.2
2/05/2019 12:15,,29.51,51.03,101.2
2/05/2019 12:20,,29.52,51,101.2
2/05/2019 12:25,,29.54,50.97,101.2
2/05/2019 12:30,,29.55,50.94,101.2
2/05/2019 12:35,,29.56,50.91,101.2
2/05/2019 12:40,,29.57,50.88,101.2
2/05/2019 12:45,,29.61,50.93,101.2
2/05/2019 12:50,,29.66,50.98,101.19
2/05/2019 12:55,,29.7,51.03,101.18
2/05/2019 13:00,,29.74,51.08,101.18
2/05/2019 13:05,,29.74,51.06,101.18
2/05/2019 13:10,,29.75,51.05,101.17
2/05/2019 13:15,,29.32,51.91,101.16
2/05/2019 13:20,,28.88,52.77,101.15
2/05/2019 13:25,,28.84,52.48,101.15
2/05/2019 13:30,,28.81,52.19,101.14
2/05/2019 13:35,,28.7,52.22,101.14
2/05/2019 13:40,,28.59,52.26,101.13
2/05/2019 13:45,,28.66,52.16,101.12
2/05/2019 13:50,,28.73,52.07,101.12
2/05/2019 13:55,,28.72,52.19,101.12
2/05/2019 14:00,,28.72,52.31,101.11
2/05/2019 14:05,,28.42,52.76,101.1
2/05/2019 14:10,,28.12,53.21,101.1
2/05/2019 14:15,,27.46,54.89,101.1
2/05/2019 14:20,,26.79,56.57,101.09
2/05/2019 14:25,,27,55.96,101.08
2/05/2019 14:30,,27.2,55.36,101.07
2/05/2019 14:35,,27.2,55.02,101.07
2/05/2019 14:40,,27.2,54.68,101.07
2/05/2019 14:45,,27.43,54.03,101.06
2/05/2019 14:50,,27.66,53.38,101.06
2/05/2019 14:55,,27.7,53.08,101.06
2/05/2019 15:00,,27.74,52.78,101.05
2/05/2019 15:05,,27.49,53.32,101.05
2/05/2019 15:10,,27.25,53.85,101.05
2/05/2019 15:15,,27.1,54.01,101.04
2/05/2019 15:20,,26.95,54.17,101.04
2/05/2019 15:25,,26.64,55.44,101.04
2/05/2019 15:30,,26.33,56.7,101.03
2/05/2019 15:35,,26.1,57.84,101.02
2/05/2019 15:40,,25.87,58.98,101.01
2/05/2019 15:45,,25.62,59.95,101
2/05/2019 15:50,,25.37,60.92,100.98
2/05/2019 15:55,,25.11,61.86,100.98
2/05/2019 16:00,,24.85,62.79,100.98
2/05/2019 16:05,,24.57,64.08,100.98
2/05/2019 16:10,,24.29,65.37,100.97
2/05/2019 16:15,,24.3,65.16,100.97
2/05/2019 16:20,,24.3,64.94,100.97
2/05/2019 16:25,,24.13,65.28,100.97
2/05/2019 16:30,,23.96,65.61,100.97
2/05/2019 16:35,,23.91,65.79,100.97
2/05/2019 16:40,,23.86,65.97,100.97
2/05/2019 16:45,,23.81,66.15,100.97
2/05/2019 16:50,,23.76,66.13,100.98
2/05/2019 16:55,,23.7,66.11,100.98
2/05/2019 17:00,,23.7,66.53,100.98
2/05/2019 17:05,,23.69,66.95,100.99
2/05/2019 17:10,,23.66,66.93,100.99
2/05/2019 17:15,,23.62,66.91,100.99
2/05/2019 17:20,,23.25,67.68,100.98
2/05/2019 17:25,,22.88,68.46,100.98
2/05/2019 17:30,,22.9,68.65,100.99
2/05/2019 17:35,,22.91,68.84,101
2/05/2019 17:40,,22.66,69.55,100.99
2/05/2019 17:45,,22.41,70.26,100.98
2/05/2019 17:50,,22.23,71.44,100.98
2/05/2019 17:55,,22.05,72.63,100.99
2/05/2019 18:00,,21.9,73.28,100.99
2/05/2019 18:05,,21.74,73.93,100.99
2/05/2019 18:10,,21.52,74.96,100.99
2/05/2019 18:15,,21.31,75.99,100.99
2/05/2019 18:20,,21.08,77,100.99
2/05/2019 18:25,,20.86,78.02,100.99
2/05/2019 18:30,,20.66,78.88,100.99
2/05/2019 18:35,,20.47,79.75,100.99
2/05/2019 18:40,,20.3,80.54,101
2/05/2019 18:45,,20.13,81.32,101.02
2/05/2019 18:50,,19.94,82.29,101.03
2/05/2019 18:55,,19.75,83.26,101.04
2/05/2019 19:00,,19.56,84.23,101.04
2/05/2019 19:05,,19.37,85.2,101.05
2/05/2019 19:10,,19.19,86.09,101.05
2/05/2019 19:15,,19,86.98,101.05
2/05/2019 19:20,,18.86,87.58,101.06
2/05/2019 19:25,,18.71,88.18,101.06
2/05/2019 19:30,,18.6,88.68,101.07
2/05/2019 19:35,,18.49,89.18,101.08
2/05/2019 19:40,,18.4,89.78,101.08
2/05/2019 19:45,,18.32,90.38,101.08
2/05/2019 19:50,,18.26,90.74,101.08
2/05/2019 19:55,,18.21,91.11,101.09
2/05/2019 20:00,,18.12,91.54,101.1
2/05/2019 20:05,,18.04,91.96,101.11
2/05/2019 20:10,,18,92.38,101.11
2/05/2019 20:15,,17.97,92.81,101.11
2/05/2019 20:20,,17.92,93.04,101.12
2/05/2019 20:25,,17.86,93.26,101.12
2/05/2019 20:30,,17.8,93.42,101.12
2/05/2019 20:35,,17.73,93.58,101.12
2/05/2019 20:40,,17.7,94,101.12
2/05/2019 20:45,,17.68,94.43,101.13
2/05/2019 20:50,,17.69,94.68,101.14
2/05/2019 20:55,,17.7,94.94,101.14
2/05/2019 21:00,,17.65,95.16,101.15
2/05/2019 21:05,,17.6,95.37,101.15
2/05/2019 21:10,,17.63,95.54,101.16
2/05/2019 21:15,,17.66,95.7,101.16
2/05/2019 21:20,,17.66,95.78,101.16
2/05/2019 21:25,,17.66,95.86,101.17
2/05/2019 21:30,,17.6,95.92,101.17
2/05/2019 21:35,,17.55,95.99,101.17
2/05/2019 21:40,,17.56,96,101.18
2/05/2019 21:45,,17.58,96,101.19
2/05/2019 21:50,,17.55,96,101.2
2/05/2019 21:55,,17.51,96,101.2
2/05/2019 22:00,,17.48,96,101.2
2/05/2019 22:05,,17.45,96,101.21
2/05/2019 22:10,,17.46,96,101.22
2/05/2019 22:15,,17.47,96,101.22
2/05/2019 22:20,,17.43,96,101.22
2/05/2019 22:25,,17.4,96,101.22
2/05/2019 22:30,,17.36,96,101.22
2/05/2019 22:35,,17.38,96,101.22
2/05/2019 22:40,,17.4,96,101.23
2/05/2019 22:45,,17.43,96,101.24
2/05/2019 22:50,,17.47,96,101.24
2/05/2019 22:55,,17.48,96,101.24
2/05/2019 23:00,,17.5,96,101.25
2/05/2019 23:05,,17.5,96,101.25
2/05/2019 23:10,,17.5,96,101.25
2/05/2019 23:15,,17.5,96,101.25
2/05/2019 23:20,,17.5,96,101.25
2/05/2019 23:25,,17.53,96,101.25
2/05/2019 23:30,,17.56,96,101.25
2/05/2019 23:35,,17.54,96,101.26
2/05/2019 23:40,,17.52,96,101.26
2/05/2019 23:45,,17.46,96,101.26
2/05/2019 23:50,,17.4,96,101.27
2/05/2019 23:55,,17.39,96,101.27
3/05/2019 0:00,,17.38,96,101.27
3/05/2019 0:05,,17.34,96,101.27
3/05/2019 0:10,,17.3,96,101.27
3/05/2019 0:15,,17.28,96,101.27
3/05/2019 0:20,,17.27,96,101.27
3/05/2019 0:25,,17.23,96,101.27
3/05/2019 0:30,,17.18,96,101.27
3/05/2019 0:35,,17.13,96,101.27
3/05/2019 0:40,,17.09,96,101.27
3/05/2019 0:45,,17.02,96,101.26
3/05/2019 0:50,,16.96,96,101.25
3/05/2019 0:55,,16.94,96,101.24
3/05/2019 1:00,,16.91,96,101.23
3/05/2019 1:05,,16.91,96,101.23
3/05/2019 1:10,,16.91,96,101.23
3/05/2019 1:15,,16.9,96,101.22
3/05/2019 1:20,,16.88,96,101.22
3/05/2019 1:25,,16.89,96,101.22
3/05/2019 1:30,,16.9,96,101.22
3/05/2019 1:35,,16.9,96,101.22
3/05/2019 1:40,,16.9,96,101.21
3/05/2019 1:45,,16.9,96,101.2
3/05/2019 1:50,,16.9,96,101.2
3/05/2019 1:55,,16.85,96,101.2
3/05/2019 2:00,,16.81,96,101.2
3/05/2019 2:05,,16.76,96,101.2
3/05/2019 2:10,,16.71,96,101.2
3/05/2019 2:15,,16.7,96,101.2
3/05/2019 2:20,,16.68,96,101.2
3/05/2019 2:25,,16.64,96,101.2
3/05/2019 2:30,,16.61,96,101.19
3/05/2019 2:35,,16.63,96,101.19
3/05/2019 2:40,,16.65,96,101.18
3/05/2019 2:45,,16.67,96,101.18
3/05/2019 2:50,,16.67,96,101.18
3/05/2019 2:55,,16.66,96,101.18
3/05/2019 3:00,,16.66,96,101.17
3/05/2019 3:05,,16.66,96,101.16
3/05/2019 3:10,,16.62,96,101.16
3/05/2019 3:15,,16.58,96,101.16
